item_category,item_key,item_name_en,brand_name,year,quarter,month,month_name,season,revenue,revenue_before_discount,total_discount_amount,discount_percentage,quantity_sold,purchase_count,customer_count,avg_quantity_per_purchase,revenue_per_unit,revenue_per_customer,quantity_on_promotion,revenue_on_promotion,purchases_with_promotion,promotion_quantity_percentage,promotion_revenue_percentage,promotion_purchase_percentage,avg_price,min_price,max_price,avg_base_price,revenue_previous_month,quantity_previous_month,customer_count_previous_month,revenue_growth_mom_pct,quantity_growth_mom_pct,customer_growth_mom_pct,revenue_till_date,quantity_till_date,customer_count_till_date,avg_monthly_revenue_till_date,avg_monthly_quantity_till_date,category_total_growth_pct,market_share_pct,revenue_percentile,growth_trend,performance_category,load_time
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,1,3,March,Spring,9600.95,9600.95,0.0,0.0,3623,2784,1140,1.3,2.65,8.42,0,0.0,0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,6802.549999999879,2567,953,41.14,41.14,19.62,22845.65,8621,3097,5711.41,2155.25,34.71,74.79,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,2,4,April,Spring,8504.84,8504.84,0.0,0.0,3215,2446,1075,1.31,2.65,7.91,0,0.0,0,0.0,0.0,0.0,2.65,2.58,2.65,2.65,9600.94999999965,3623,1140,-11.42,-11.26,-5.7,31350.49,11836,4172,6270.1,2367.2,-8.16,72.14,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,2,5,May,Spring,9272.52,9272.52,0.0,0.0,3594,2791,1156,1.29,2.58,8.02,0,0.0,0,0.0,0.0,0.0,2.58,2.58,2.58,2.58,8504.839999999796,3215,1075,9.03,11.79,7.53,40623.01,15430,5328,6770.5,2571.67,11.23,70.71,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,2,6,June,Summer,7159.5,7159.5,0.0,0.0,2775,2209,1069,1.26,2.58,6.7,0,0.0,0,0.0,0.0,0.0,2.58,2.58,2.58,2.58,9272.519999999799,3594,1156,-22.79,-22.79,-7.53,47782.51,18205,6397,6826.07,2600.71,-24.03,71.87,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,3,7,July,Summer,7747.04,7814.82,67.78,0.87,3029,2385,1074,1.27,2.56,7.21,88,159.26,65,2.91,2.06,2.73,2.56,1.81,2.58,2.58,7159.499999999856,2775,1069,8.21,9.15,0.47,55529.55,21234,7471,6941.19,2654.25,10.17,70.59,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,3,8,August,Summer,9063.27,9509.22,445.95,4.69,3674,2851,1207,1.29,2.47,7.51,579,1047.87,445,15.76,11.56,15.61,2.47,1.81,2.64,2.59,7747.039999999845,3029,1074,16.99,21.29,12.38,64592.82,24908,8678,7176.98,2767.56,17.98,69.99,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,3,9,September,Fall,9404.49,9606.96,202.47,2.11,3639,2920,1245,1.25,2.58,7.55,778,1851.45,643,21.38,19.69,22.02,2.58,2.38,2.64,2.64,9063.269999999931,3674,1207,3.76,-0.95,3.15,73997.31,28547,9923,7399.73,2854.7,13.03,64.26,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,4,10,October,Fall,11513.28,11631.84,118.56,1.02,4406,3528,1366,1.25,2.61,8.43,912,2289.12,756,20.7,19.88,21.43,2.61,2.51,2.64,2.64,9404.490000000129,3639,1245,22.42,21.08,9.72,85510.59,32953,11289,7773.69,2995.73,15.85,67.9,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,4,11,November,Fall,11300.58,11441.76,141.18,1.23,4334,3057,1299,1.42,2.61,8.7,1086,2725.86,450,25.06,24.12,14.72,2.62,2.51,2.64,2.64,11513.28000000009,4406,1366,-1.85,-1.63,-4.9,96811.17,37287,12588,8067.6,3107.25,-5.36,70.42,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2023,4,12,December,Winter,11309.9,11359.82,49.92,0.44,4293,3249,1314,1.32,2.63,8.61,384,963.84,158,8.94,8.52,4.86,2.64,2.51,2.69,2.65,11300.580000000065,4334,1299,0.08,-0.95,1.15,108121.07,41580,13902,8317.01,3198.46,4.69,67.32,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Crisp & Snacks,e9c4aa9e65917445495602a4adc16675,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Funny-Frisch,2024,1,1,January,Winter,4449.26,4449.26,0.0,0.0,1654,1355,774,1.22,2.69,5.75,0,0.0,0,0.0,0.0,0.0,2.69,2.69,2.69,2.69,11309.900000000023,4293,1314,-60.66,-61.47,-41.1,112570.33,43234,14676,8040.74,3088.14,-58.91,64.45,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,1,1,January,Winter,7.04,7.04,0.0,0.0,2,2,2,1.0,3.52,3.52,0,0.0,0,0.0,0.0,0.0,3.52,3.52,3.52,3.52,,,,,,,7.04,2,2,7.04,2.0,383.62,0.08,0.25,New,New,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,1,2,February,Winter,6.69,7.04,0.35,4.97,2,2,2,1.0,3.35,3.35,1,3.17,1,50.0,47.38,50.0,3.35,3.17,3.52,3.52,7.04,2,2,-4.97,0.0,0.0,13.73,4,4,6.87,2.0,1.35,0.07,0.0,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,1,3,March,Spring,3.56,3.56,0.0,0.0,1,1,1,1.0,3.56,3.56,0,0.0,0,0.0,0.0,0.0,3.56,3.56,3.56,3.56,6.6899999999999995,2,2,-46.79,-50.0,-50.0,17.29,5,5,5.76,1.67,33.05,0.03,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,2,5,May,Spring,3.56,3.56,0.0,0.0,1,1,1,1.0,3.56,3.56,0,0.0,0,0.0,0.0,0.0,3.56,3.56,3.56,3.56,3.56,1,1,0.0,0.0,0.0,20.85,6,6,5.21,1.5,5.94,0.03,0.0,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,2,6,June,Summer,7.12,7.12,0.0,0.0,2,1,1,2.0,3.56,7.12,0,0.0,0,0.0,0.0,0.0,3.56,3.56,3.56,3.56,3.56,1,1,100.0,100.0,0.0,27.97,8,7,5.59,1.6,2.92,0.06,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,3,7,July,Summer,3.6,3.6,0.0,0.0,1,1,1,1.0,3.6,3.6,0,0.0,0,0.0,0.0,0.0,3.6,3.6,3.6,3.6,7.12,2,1,-49.44,-50.0,0.0,31.57,9,8,5.26,1.5,3.14,0.03,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,3,8,August,Summer,10.83,10.83,0.0,0.0,3,3,3,1.0,3.61,3.61,0,0.0,0,0.0,0.0,0.0,3.61,3.61,3.61,3.61,3.6,1,1,200.83,200.0,200.0,42.4,12,11,6.06,1.71,-72.08,0.32,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,3,9,September,Fall,7.22,7.22,0.0,0.0,2,2,2,1.0,3.61,3.61,0,0.0,0,0.0,0.0,0.0,3.61,3.61,3.61,3.61,10.83,3,3,-33.33,-33.33,-33.33,49.62,14,13,6.2,1.75,22.57,1.11,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,4,10,October,Fall,14.64,14.64,0.0,0.0,4,4,2,1.0,3.66,7.32,0,0.0,0,0.0,0.0,0.0,3.66,3.66,3.66,3.66,7.22,2,2,102.77,100.0,0.0,64.26,18,15,7.14,2.0,-15.81,2.67,0.0,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,4,11,November,Fall,14.68,14.68,0.0,0.0,4,4,4,1.0,3.67,3.67,0,0.0,0,0.0,0.0,0.0,3.67,3.67,3.67,3.67,14.64,4,2,0.27,0.0,100.0,78.94,22,19,7.89,2.2,61.56,1.66,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,6bbc265b0d9702985b61186ef2cec617,"Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g",Nestlé,2023,4,12,December,Winter,18.5,18.5,0.0,0.0,5,5,3,1.0,3.7,6.17,0,0.0,0,0.0,0.0,0.0,3.7,3.67,3.72,3.7,14.68,4,4,26.02,25.0,-25.0,97.44,27,22,8.86,2.45,-19.84,2.6,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2022,4,12,December,Winter,1858.08,1858.08,0.0,0.0,553,342,271,1.62,3.36,6.86,0,0.0,0,0.0,0.0,0.0,3.36,3.36,3.36,3.36,,,,,,,1858.08,553,271,1858.08,553.0,,99.6,1.0,New,New,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,1,1,January,Winter,8746.78,8746.78,0.0,0.0,2618,1698,845,1.54,3.34,10.35,0,0.0,0,0.0,0.0,0.0,3.34,3.29,3.36,3.34,1858.0799999999954,553,271,370.74,373.42,211.81,10604.86,3171,1116,5302.43,1585.5,383.62,96.94,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,1,2,February,Winter,8867.21,8867.21,0.0,0.0,2693,1817,876,1.48,3.29,10.12,0,0.0,0,0.0,0.0,0.0,3.29,3.29,3.31,3.29,8746.779999999886,2618,845,1.38,2.86,3.67,19472.07,5864,1992,6490.69,1954.67,1.35,96.97,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,1,3,March,Spring,11801.36,11801.36,0.0,0.0,3563,2382,1021,1.5,3.31,11.56,0,0.0,0,0.0,0.0,0.0,3.31,3.31,3.34,3.31,8867.21000000002,2693,876,33.09,32.31,16.55,31273.43,9427,3013,7818.36,2356.75,33.05,97.0,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,2,4,April,Spring,10327.28,10327.28,0.0,0.0,3092,2028,928,1.52,3.34,11.13,0,0.0,0,0.0,0.0,0.0,3.34,3.34,3.34,3.34,11801.36000000005,3563,1021,-12.49,-13.22,-9.11,41600.71,12519,3941,8320.14,2503.8,-12.54,97.08,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,2,5,May,Spring,10902.82,10902.82,0.0,0.0,3218,2115,942,1.52,3.39,11.57,0,0.0,0,0.0,0.0,0.0,3.39,3.34,3.39,3.39,10327.280000000237,3092,928,5.57,4.08,1.51,52503.53,15737,4883,8750.59,2622.83,5.94,96.71,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,2,6,June,Summer,11354.67,11354.67,0.0,0.0,3297,2190,1019,1.51,3.44,11.14,0,0.0,0,0.0,0.0,0.0,3.44,3.39,3.45,3.44,10902.82000000002,3218,942,4.14,2.45,8.17,63858.2,19034,5902,9122.6,2719.14,2.92,97.86,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,3,7,July,Summer,11566.04,11566.04,0.0,0.0,3345,2202,963,1.52,3.46,12.01,0,0.0,0,0.0,0.0,0.0,3.46,3.45,3.46,3.46,11354.670000000044,3297,1019,1.86,1.46,-5.5,75424.24,22379,6865,9428.03,2797.38,3.14,96.65,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,7aef490acb1ca55f113afe02977b9e8f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Tony's Chocolonely,2023,3,8,August,Summer,2809.52,2809.52,0.0,0.0,812,550,395,1.48,3.46,7.11,0,0.0,0,0.0,0.0,0.0,3.46,3.46,3.46,3.46,11566.039999999808,3345,963,-75.71,-75.72,-58.98,78233.76,23191,7260,8692.64,2576.78,-72.08,84.09,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2022,4,12,December,Winter,5.12,5.12,0.0,0.0,2,1,1,2.0,2.56,5.12,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,,,,,,,5.12,2,1,5.12,2.0,,0.27,0.5,New,New,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,1,1,January,Winter,197.6,199.68,2.08,1.04,78,60,42,1.3,2.53,4.7,16,38.88,14,20.51,19.68,23.33,2.53,2.43,2.56,2.56,5.12,2,1,3759.38,3800.0,4100.0,202.72,80,43,101.36,40.0,383.62,2.19,0.75,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,1,2,February,Winter,184.32,184.32,0.0,0.0,72,56,38,1.29,2.56,4.85,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,197.6000000000002,78,42,-6.72,-7.69,-9.52,387.04,152,81,129.01,50.67,1.35,2.02,0.75,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,1,3,March,Spring,225.28,225.28,0.0,0.0,88,68,53,1.29,2.56,4.25,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,184.3200000000001,72,38,22.22,22.22,39.47,612.32,240,134,153.08,60.0,33.05,1.85,0.75,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,2,4,April,Spring,217.6,217.6,0.0,0.0,85,69,47,1.23,2.56,4.63,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,225.28000000000014,88,53,-3.41,-3.41,-11.32,829.92,325,181,165.98,65.0,-12.54,2.05,0.6666666666666666,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,2,5,May,Spring,258.56,258.56,0.0,0.0,101,68,40,1.49,2.56,6.46,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,217.60000000000014,85,47,18.82,18.82,-14.89,1088.48,426,221,181.41,71.0,5.94,2.29,0.75,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,2,6,June,Summer,189.44,189.44,0.0,0.0,74,46,31,1.61,2.56,6.11,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,258.5600000000002,101,40,-26.73,-26.73,-22.5,1277.92,500,252,182.56,71.43,2.92,1.63,0.75,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,3,7,July,Summer,211.4,215.04,3.64,1.69,84,61,39,1.38,2.52,5.42,28,68.04,19,33.33,32.19,31.15,2.52,2.43,2.56,2.56,189.44000000000008,74,31,11.59,13.51,25.81,1489.32,584,291,186.17,73.0,3.14,1.77,0.75,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,3,8,August,Summer,358.4,358.4,0.0,0.0,140,96,61,1.46,2.56,5.88,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,211.40000000000015,84,39,69.54,66.67,56.41,1847.72,724,352,205.3,80.44,-72.08,10.73,0.75,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,3,9,September,Fall,460.8,460.8,0.0,0.0,180,111,74,1.62,2.56,6.23,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,358.40000000000026,140,61,28.57,28.57,21.31,2308.52,904,426,230.85,90.4,22.57,70.73,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,4,10,October,Fall,248.32,248.32,0.0,0.0,97,58,46,1.67,2.56,5.4,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,460.8000000000003,180,74,-46.11,-46.11,-37.84,2556.84,1001,472,232.44,91.0,-15.81,45.27,1.0,Decline vs Category,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,4,11,November,Fall,611.84,611.84,0.0,0.0,239,107,64,2.23,2.56,9.56,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,248.32000000000014,97,46,146.39,146.39,39.13,3168.68,1240,536,264.06,103.33,61.56,69.05,1.0,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2023,4,12,December,Winter,448.83,453.12,4.29,0.95,177,110,58,1.61,2.54,7.74,33,80.19,20,18.64,17.87,18.18,2.54,2.43,2.56,2.56,611.8399999999998,239,64,-26.64,-25.94,-9.38,3617.51,1417,594,278.27,109.0,-19.84,63.19,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Other Confectionary,92d78ca20860dd50a1748fe2b0c8dc78,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Storck,2024,1,1,January,Winter,81.92,81.92,0.0,0.0,32,18,15,1.78,2.56,5.46,0,0.0,0,0.0,0.0,0.0,2.56,2.56,2.56,2.56,448.8300000000003,177,58,-81.75,-81.92,-74.14,3699.43,1449,609,264.25,103.5,-82.6,68.04,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Other Confectionary,9457e16e60a76e40ad486d39b0c4a8b1,"Frigeo Crispy Puffed Rice, 80 g",Frigeo,2023,4,10,October,Fall,106.8,106.8,0.0,0.0,120,114,89,1.05,0.89,1.2,0,0.0,0,0.0,0.0,0.0,0.89,0.89,0.89,0.89,,,,,,,106.8,120,89,106.8,120.0,-15.81,19.47,0.75,New,New,2025-12-30 20:02:33.017625+01
Other Confectionary,9457e16e60a76e40ad486d39b0c4a8b1,"Frigeo Crispy Puffed Rice, 80 g",Frigeo,2023,4,11,November,Fall,70.14,70.14,0.0,0.0,78,75,48,1.04,0.9,1.46,0,0.0,0,0.0,0.0,0.0,0.9,0.89,0.93,0.9,106.80000000000005,120,89,-34.33,-35.0,-46.07,176.94,198,137,88.47,99.0,61.56,7.92,0.5,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,9457e16e60a76e40ad486d39b0c4a8b1,"Frigeo Crispy Puffed Rice, 80 g",Frigeo,2023,4,12,December,Winter,95.79,95.79,0.0,0.0,103,71,53,1.45,0.93,1.81,0,0.0,0,0.0,0.0,0.0,0.93,0.93,0.93,0.93,70.14000000000003,78,48,36.57,32.05,10.42,272.73,301,190,90.91,100.33,-19.84,13.49,0.5,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,9457e16e60a76e40ad486d39b0c4a8b1,"Frigeo Crispy Puffed Rice, 80 g",Frigeo,2024,1,1,January,Winter,5.58,5.58,0.0,0.0,6,6,6,1.0,0.93,0.93,0,0.0,0,0.0,0.0,0.0,0.93,0.93,0.93,0.93,95.79000000000009,103,53,-94.17,-94.17,-88.68,278.31,307,196,69.58,76.75,-82.6,4.63,0.3333333333333333,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,1,1,January,Winter,6.28,6.28,0.0,0.0,4,2,1,2.0,1.57,6.28,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,,,,,,,6.28,4,1,6.28,4.0,383.62,0.07,0.0,New,New,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,1,2,February,Winter,14.13,14.13,0.0,0.0,9,5,5,1.8,1.57,2.83,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,6.28,4,1,125.0,125.0,400.0,20.41,13,6,10.21,6.5,1.35,0.15,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,1,3,March,Spring,14.13,14.13,0.0,0.0,9,7,7,1.29,1.57,2.02,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,14.13,9,5,0.0,0.0,40.0,34.54,22,13,11.51,7.33,33.05,0.12,0.25,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,2,4,April,Spring,15.7,15.7,0.0,0.0,10,7,7,1.43,1.57,2.24,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,14.13,9,7,11.11,11.11,0.0,50.24,32,20,12.56,8.0,-12.54,0.15,0.0,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,2,5,May,Spring,12.48,12.56,0.08,0.64,8,7,4,1.14,1.56,3.12,1,1.49,1,12.5,11.94,14.29,1.56,1.49,1.57,1.57,15.700000000000001,10,7,-20.51,-20.0,-42.86,62.72,40,24,12.54,8.0,5.94,0.11,0.25,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,2,6,June,Summer,6.28,6.28,0.0,0.0,4,3,3,1.33,1.57,2.09,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,12.48,8,4,-49.68,-50.0,-25.0,69.0,44,27,11.5,7.33,2.92,0.05,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Other Confectionary,97cf2b65eb7bffb35913eaa9234cef6e,"Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Storck,2023,3,7,July,Summer,10.99,10.99,0.0,0.0,7,3,3,2.33,1.57,3.66,0,0.0,0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,6.28,4,3,75.0,75.0,0.0,79.99,51,30,11.43,7.29,3.14,0.09,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
